378,103532
414,16194
414,67675
414,81963
414,94019
489,32557
1324,20164
1324,47930
1324,63689
1324,73538
1324,90660
1789,7624
2076,80001
2826,58328
3584,26563
3584,34366
4650,9018
4650,70718
5450,11389
6545,89023
6545,97919
6877,36383
7091,47930
7624,8002
7624,20444
7624,48525
7624,54549
7624,58328
7624,70718
7624,72733
7624,74191
7624,75835
7624,96177
7849,34194
7873,18867
7873,20444
7873,33367
7873,53267
7873,62898
7873,71374
7873,78517
7873,79226
7873,85467
7873,91352
7873,99433
8002,10583
8002,46365
8002,53267
8002,58328
8002,70292
8002,70718
8002,74191
8002,78517
8157,33756
8296,72380
9018,36825
9018,53267
9018,58328
9018,70718
9018,75289
9018,75835
9018,79446
9018,93603
9018,96177
9458,71729
9549,46365
9772,10583
9772,16194
9772,42741
9772,44232
9772,51237
9772,52774
9772,55105
9772,78517
9772,97494
9772,99433
9772,100079
9772,103532
9873,33756
10031,43039
10233,33756
10233,100549
10583,16194
10583,33367
10583,53267
10583,63689
10583,67675
10583,72733
10583,74191
10583,78517
10583,85467
10583,93718
10583,99433
10612,53267
10612,85467
11108,29807
11368,50547
11738,28482
12039,33756
12039,47113
12039,63974
12039,73538
12039,101288
12896,29794
12896,33756
12896,47113
12896,47930
12896,90660
12896,101404
13029,66327
13029,70292
13029,79039
13029,101404
13621,49651
13752,81963
13752,100079
14842,93451
14944,30251
14985,98688
15039,16194
15039,18867
15039,29807
15039,53267
15039,55105
15039,58328
15039,61877
15039,68324
15039,74191
15039,96625
15039,100079
15162,35419
15162,47930
15162,53267
15162,70718
15162,82183
15715,49459
15715,66327
15960,70718
16014,78517
16194,18867
16194,29807
16194,32870
16194,38031
16194,53267
16194,55105
16194,64421
16194,67675
16194,74191
16194,78517
16194,97494
16194,100079
16361,77858
16508,98295
17310,83080
17470,97919
18388,74896
18693,40860
18867,19153
18867,20444
18867,33367
18867,34828
18867,35419
18867,42122
18867,42843
18867,51237
18867,52774
18867,53267
18867,61934
18867,62898
18867,64421
18867,75160
18867,81963
18867,85467
18867,91158
18867,91352
19153,35419
19153,68324
19153,86371
19819,50547
20029,94428
20164,47930
20164,63689
20164,90660
20444,30059
20444,53267
20444,58328
20444,70292
20444,85467
20444,99433
20677,35419
20677,85467
20677,90660
20677,100549
20677,101404
22863,47930
22876,101404
22983,63689
22983,91352
23896,47930
24208,44469
24208,92295
25621,68620
25740,74191
26479,38031
26563,33756
26563,47930
26563,90660
26563,100801
26866,70292
27707,74191
28634,30251
28634,50547
29807,36825
29807,38031
29807,46365
29807,55105
29807,58328
29807,70718
29807,74191
30130,81963
30130,94019
30251,32306
30251,47113
30251,47930
30251,49459
30251,50547
30251,72380
30251,87445
30251,96076
30251,101404
30313,36825
30439,47930
30525,55033
30722,47930
31777,73538
31777,102569
31819,58328
31819,70718
32306,35419
32306,51237
32306,53267
32546,47930
32672,100079
32870,55105
32934,46528
33146,47930
33146,51237
33146,53267
33146,61934
33146,100079
33246,70718
33367,35419
33367,42122
33367,47930
33367,52774
33367,53267
33367,65240
33367,67675
33367,68875
33367,72733
33367,74191
33367,75289
33367,78517
33367,81963
33367,84088
33367,85467
33367,89567
33367,90660
33367,91158
33367,100079
33382,51234
33382,68324
33653,81963
33756,35419
33756,35539
33756,36383
33756,37207
33756,47113
33756,47930
33756,50547
33756,51237
33756,54720
33756,63974
33756,68345
33756,68875
33756,73538
33756,73569
33756,75899
33756,77778
33756,82729
33756,90660
33756,91158
33756,91352
33756,100549
33756,101404
33756,102010
34006,67675
34006,94019
34133,81963
34361,68131
35227,85467
35419,37207
35419,52432
35419,53267
35419,81963
35419,83313
35419,85467
35419,90660
35419,91158
35419,101404
36383,54148
36383,91580
36825,37278
36825,38031
36825,58328
36825,70718
36825,79446
36825,91532
36960,81963
37166,81963
37166,100951
37177,47195
37359,53267
37359,90660
37359,91158
38031,58328
38299,74191
38299,81963
38393,47113
38703,47113
38703,81963
38894,47113
38894,47930
41263,51570
42122,53267
42122,78517
42122,85467
42122,91158
42741,100079
42843,97494
43039,53267
43039,81963
43100,91352
43129,56268
44551,63689
44551,73538
44623,46365
46192,53267
46192,90660
46528,49457
47113,47930
47113,63974
47113,68345
47113,68875
47113,72388
47113,73538
47113,90660
47660,47930
47930,50436
47930,51237
47930,53267
47930,58328
47930,63689
47930,63974
47930,67877
47930,68345
47930,68875
47930,70292
47930,73149
47930,73538
47930,75289
47930,78973
47930,79887
47930,82183
47930,83313
47930,89493
47930,91158
47930,91352
47930,94828
47930,100054
47930,100079
47930,100549
47930,101404
47930,102559
48671,95405
48992,81963
48992,82715
49459,63974
49459,68620
49459,74624
49459,87445
49459,96076
49617,53267
49870,96076
50436,53267
50436,102559
50459,60183
50547,68131
50547,90660
50547,96076
50547,100549
50547,101404
51234,81963
51234,94019
51234,100079
51237,53267
51237,77807
51237,78517
51237,78973
51237,83313
51237,101404
52432,101404
52495,99904
52774,68875
52774,99433
53267,58328
53267,61934
53267,62898
53267,64421
53267,67675
53267,68875
53267,70718
53267,71374
53267,72733
53267,74191
53267,75835
53267,75899
53267,77807
53267,78517
53267,81963
53267,83313
53267,85467
53267,90297
53267,90660
53267,91158
53267,93451
53267,94019
53267,99433
53267,100079
53267,101404
53267,102559
54720,68875
54720,89493
54967,93603
55064,73538
55105,67675
56569,81963
56952,86232
57355,72087
58328,61877
58328,67675
58328,68324
58328,70292
58328,70718
58328,78269
58328,87449
58328,91947
58328,92016
58328,92030
58328,96625
59637,91158
61877,67675
61934,67675
61934,78517
61934,91158
62473,91352
62898,71374
62898,78517
62898,85467
63260,90660
63689,73538
63689,86736
63689,91352
63689,96177
63974,73300
63974,90660
63974,96076
63974,100549
63990,73960
64421,67675
64421,70292
64421,70718
64421,96625
66327,73538
66327,90660
66759,67613
66759,81963
66759,83313
66759,86157
66759,94019
66759,96076
66759,98764
67675,68324
67675,70718
67675,74191
67675,78269
67675,81963
68131,90660
68131,100549
68324,70718
68324,81963
68324,100079
68875,75289
68875,85467
68875,91158
68875,91352
68875,102559
70292,90660
70292,91158
70718,74191
70718,89023
71303,75160
71374,97494
72963,81963
73057,100977
73538,73745
73538,89493
73538,90660
73538,98668
73569,90660
73569,100549
74191,75835
74191,78517
74191,81963
74191,85467
74191,92164
74191,94428
74191,100079
74875,79321
75835,81963
75899,85467
77807,85467
77807,90660
78269,85467
78517,81963
78517,85467
78517,91158
78517,91352
78517,94019
78517,100079
78517,102559
79039,94019
80239,81963
80239,91158
80239,100079
81963,82715
81963,83313
81963,86157
81963,86232
81963,86371
81963,90297
81963,91158
81963,94019
81963,94428
81963,98244
81963,100079
81963,100951
81963,101404
82715,86232
83313,96076
83313,100079
83313,101404
85093,87011
85467,90660
85467,91158
85467,101404
86371,91158
86371,91580
86371,100079
87445,96076
89567,91158
90660,91158
90660,96177
90660,98668
90660,100549
90660,101404
91158,91352
91158,96810
91158,100079
91158,100549
91352,102559
94019,100079
96076,101404
96810,100079
97494,100079
101357,103454
